tx_id	ERR9871746	ERR9871747	ERR9871748	ERR9871749	gene_id	prop_ERR9871746	prop_ERR9871747	prop_ERR9871748	prop_ERR9871749	prop_mean	prop_sd	prop_max	prop_min	prop_range
XM_071187339.1	71	0	0	0	LOC107455475	0.999999999998592	0	0	0	0.249999999999648	0.499999999999296	0.999999999998592	0	0.999999999998592
XM_016066189.3	70	0	11.28	0	LOC107450405	0.999999999998571	0	0.0848120300751242	0	0.271203007518424	0.487506853043952	0.999999999998571	0	0.999999999998571
XM_071181386.1	0	0	70	20	LOC107448419	0	0	0.999999999998571	0.999999999995	0.499999999998393	0.57735026918777	0.999999999998571	0	0.999999999998571
XM_043042152.2	0	25	70	0	LOC107442595	0	0.999999999996	0.999999999998571	0	0.499999999998643	0.577350269188059	0.999999999998571	0	0.999999999998571
XM_043050552.2	70	8.337	0	8.189	LOC107450602	0.999999999998571	0.181239130434389	0	0.186113636363213	0.341838191699043	0.447240617871337	0.999999999998571	0	0.999999999998571
XM_071187328.1	0	0	70	0	LOC107451031	0	0	0.999999999998571	0	0.249999999999643	0.499999999999286	0.999999999998571	0	0.999999999998571
XM_071181347.1	0	69	109.007	46.612	LOC107455815	0	0.999999999998551	0.90839166666591	0.790033898303746	0.674606391242051	0.457876929649474	0.999999999998551	0	0.999999999998551
XM_021148903.3	48	0	69	24	LOC107439155	0.999999999997917	0	0.999999999998551	0.999999999995833	0.749999999998075	0.499999999998717	0.999999999998551	0	0.999999999998551
XM_016067169.3	69	0	64.128	0	LOC107451155	0.999999999998551	0	0.720539325841887	0	0.430134831460109	0.509611952744738	0.999999999998551	0	0.999999999998551
XM_016066709.3	0	22	69	30	LOC107450807	0	0.999999999995455	0.999999999998551	0.999999999996667	0.749999999997668	0.499999999998445	0.999999999998551	0	0.999999999998551
XM_071182324.1	33	0	68	35	LOC107440650	0.99999999999697	0	0.999999999998529	0.999999999997143	0.74999999999816	0.499999999998774	0.999999999998529	0	0.999999999998529
XM_071181114.1	67.43	28.682	0	0	LOC107452458	0.999999999998517	0.999999999996514	0	0	0.499999999998758	0.577350269188191	0.999999999998517	0	0.999999999998517
XM_016071466.3	13	0	67	27	LOC107454313	0.999999999992308	0	0.999999999998507	0.999999999996296	0.749999999996778	0.499999999997852	0.999999999998507	0	0.999999999998507
XR_001585358.3	67	15	36.961	0	LOC107453626	0.999999999998507	0.999999999993333	0.310596638655201	0	0.57764915966176	0.503903451498346	0.999999999998507	0	0.999999999998507
XM_043042726.2	66	33	10.681	0	LOC107453725	0.999999999998485	0.99999999999697	0.593388888885592	0	0.648347222220262	0.472826215855561	0.999999999998485	0	0.999999999998485
XM_016063869.3	66	0	0	21	LOC107448605	0.999999999998485	0	0	0.999999999995238	0.499999999998431	0.577350269187814	0.999999999998485	0	0.999999999998485
XM_071184375.1	66	14	0	0	LOC107448881	0.999999999998485	0.999999999992857	0	0	0.499999999997836	0.577350269187126	0.999999999998485	0	0.999999999998485
XM_016075309.3	66	27	5.503	0	LOC107457207	0.999999999998485	0.999999999996296	0.0544851485147975	0	0.513621287127395	0.562062073984904	0.999999999998485	0	0.999999999998485
XM_043043956.2	0	0	119.637	66	LOC107446663	0	0	0.616685567009991	0.999999999998485	0.404171391752119	0.492234034077296	0.999999999998485	0	0.999999999998485
XR_006225261.2	64	29	0	15.021	LOC122269554	0.999999999998437	0.999999999996552	0	0.405972972971876	0.601493243241716	0.489093572544099	0.999999999998437	0	0.999999999998437
XM_016065119.3	64	0	0	29.621	LOC107449563	0.999999999998437	0	0	0.49368333333251	0.373420833332737	0.478173873027901	0.999999999998437	0	0.999999999998437
XM_021144231.3	38	0	64	21	LOC107440935	0.999999999997368	0	0.999999999998437	0.999999999995238	0.749999999997761	0.499999999998507	0.999999999998437	0	0.999999999998437
XM_016052547.3	64	29	2.939	0	LOC107439829	0.999999999998437	0.999999999996552	0.0638913043476872	0	0.515972826085669	0.559514750989909	0.999999999998437	0	0.999999999998437
XM_043050622.2	63	28	16	0	LOC107440404	0.999999999998413	0.999999999996429	0.99999999999375	0	0.749999999997148	0.499999999998099	0.999999999998413	0	0.999999999998413
XM_021146121.3	62	25	30	0	LOC107441334	0.999999999998387	0.999999999996	0.999999999996667	0	0.749999999997763	0.499999999998509	0.999999999998387	0	0.999999999998387
XM_071180270.1	170.785	62	129.506	0	LOC107438849	0.913288770052988	0.999999999998387	0.573035398229835	0	0.621581042070302	0.453510006387689	0.999999999998387	0	0.999999999998387
XM_016049789.3	0	0	62	22	LOC107437705	0	0	0.999999999998387	0.999999999995455	0.49999999999846	0.577350269187848	0.999999999998387	0	0.999999999998387
XM_043040061.2	0	59	0	62	LOC107453663	0	0.999999999998305	0	0.999999999998387	0.499999999999173	0.577350269188671	0.999999999998387	0	0.999999999998387
XM_071181116.1	30.868	0	133.109	61	LOC107437442	0.46071641790976	0	0.978742647058104	0.999999999998361	0.609864766241556	0.476954454320031	0.999999999998361	0	0.999999999998361
XR_011636961.1	0	0	61	21.979	LOC122269554	0	0	0.999999999998361	0.594027027025422	0.398506756755946	0.489093572544427	0.999999999998361	0	0.999999999998361
XM_071182916.1	45	13	61	0	LOC107439026	0.999999999997778	0.999999999992308	0.999999999998361	0	0.749999999997112	0.499999999998074	0.999999999998361	0	0.999999999998361
XM_016056857.3	34.989	0	61	0	LOC107443099	0.393134831460232	0	0.999999999998361	0	0.348283707864648	0.4723518572167	0.999999999998361	0	0.999999999998361
XM_016075384.3	54.023	61	90.586	0	LOC107457257	0.290446236558984	0.999999999998361	0.419379629629435	0	0.427456466546695	0.420064347017525	0.999999999998361	0	0.999999999998361
XM_016068941.3	50	0	60	16	LOC107452462	0.999999999998	0	0.999999999998333	0.99999999999375	0.749999999997521	0.499999999998347	0.999999999998333	0	0.999999999998333
XM_016059596.3	6.401	0	60	24	LOC107445245	0.3200499999984	0	0.999999999998333	0.999999999995833	0.580012499998142	0.502252924952801	0.999999999998333	0	0.999999999998333
XM_016064721.4	113.487	60	72.073	0	LOC107449242	0.691993902438602	0.999999999998333	0.529948529411375	0	0.555485607962078	0.418506854671922	0.999999999998333	0	0.999999999998333
XM_043044822.2	59	25	0	32	LOC107456952	0.999999999998305	0.999999999996	0	0.999999999996875	0.749999999997795	0.49999999999853	0.999999999998305	0	0.999999999998305
XM_071183427.1	74.64	0	152.975	59	LOC107453796	0.48467532467501	0	0.910565476189934	0.999999999998305	0.598810200215812	0.458164829598997	0.999999999998305	0	0.999999999998305
XM_071187201.1	59	24	0	0	LOC107448056	0.999999999998305	0.999999999995833	0	0	0.499999999998535	0.577350269187934	0.999999999998305	0	0.999999999998305
XM_071177221.1	55	15	58	0	LOC107438276	0.999999999998182	0.999999999993333	0.999999999998276	0	0.749999999997448	0.499999999998298	0.999999999998276	0	0.999999999998276
XM_071181236.1	0	0	58	0	LOC107455746	0	0	0.999999999998276	0	0.249999999999569	0.499999999999138	0.999999999998276	0	0.999999999998276
XM_043053157.2	58	22	18.622	0	LOC107446777	0.999999999998276	0.999999999995455	0.196021052631373	0	0.549005263156276	0.526876689295514	0.999999999998276	0	0.999999999998276
XM_071181973.1	0	0	178.66	58	LOC107442383	0	0	0.790530973450978	0.999999999998276	0.447632743362313	0.523908047994945	0.999999999998276	0	0.999999999998276
XM_043042151.2	57	0	0	17	LOC107442595	0.999999999998246	0	0	0.999999999994118	0.499999999998091	0.577350269187421	0.999999999998246	0	0.999999999998246
XM_016073913.3	0	0	57	0	LOC107456132	0	0	0.999999999998246	0	0.249999999999561	0.499999999999123	0.999999999998246	0	0.999999999998246
XM_043039552.2	57	26	7.187	0	LOC107437726	0.999999999998246	0.999999999996154	0.239566666665868	0	0.559891666665067	0.517518912428087	0.999999999998246	0	0.999999999998246
XM_016066230.3	16	0	57	0	LOC107450433	0.99999999999375	0	0.999999999998246	0	0.499999999997999	0.577350269187315	0.999999999998246	0	0.999999999998246
XR_011636811.1	0	0	82.039	56	LOC107453626	0	0	0.689403361343959	0.999999999998214	0.422350840335543	0.503903451499795	0.999999999998214	0	0.999999999998214
XM_016074834.4	78.286	56	89.107	0	LOC107456866	0.547454545454163	0.999999999998214	0.317106761565723	0	0.466140326754525	0.420759614926104	0.999999999998214	0	0.999999999998214
XM_071184301.1	56	0	0	0	LOC107450807	0.999999999998214	0	0	0	0.249999999999554	0.499999999999107	0.999999999998214	0	0.999999999998214
XM_016053639.3	0	0	0	56	LOC107440660	0	0	0	0.999999999998214	0.249999999999554	0.499999999999107	0.999999999998214	0	0.999999999998214
XM_016049402.3	14	0	56	17	LOC107437404	0.999999999992857	0	0.999999999998214	0.999999999994118	0.749999999996297	0.499999999997531	0.999999999998214	0	0.999999999998214
XM_016051852.4	0	55	176.71	46.783	LOC107439300	0	0.999999999998182	0.36137014314921	0.201650862068879	0.390755251304068	0.432239433972401	0.999999999998182	0	0.999999999998182
XM_016051673.3	0	0	55	28	LOC107439178	0	0	0.999999999998182	0.999999999996429	0.499999999998653	0.57735026918807	0.999999999998182	0	0.999999999998182
XM_071177530.1	0	54.073	0	0	LOC107452737	0	0.999999999998151	0	0	0.249999999999538	0.499999999999075	0.999999999998151	0	0.999999999998151
XM_043038882.2	0	17	54	26	LOC107447023	0	0.999999999994118	0.999999999998148	0.999999999996154	0.749999999997105	0.49999999999807	0.999999999998148	0	0.999999999998148
XM_043052532.2	53	0	31	24	LOC107448509	0.999999999998113	0	0.999999999996774	0.999999999995833	0.74999999999768	0.499999999998453	0.999999999998113	0	0.999999999998113
XM_021145378.3	53	0	29	8.58	LOC107444228	0.999999999998113	0	0.999999999996552	0.714999999994042	0.678749999997177	0.472023569325424	0.999999999998113	0	0.999999999998113
XM_043044631.2	0	0	53	0	LOC107453900	0	0	0.999999999998113	0	0.249999999999528	0.499999999999057	0.999999999998113	0	0.999999999998113
XM_043041242.2	0	0	60.186	53	LOC107439674	0	0	0.366987804877825	0.999999999998113	0.341746951218985	0.471704757327217	0.999999999998113	0	0.999999999998113
XM_071184223.1	78.335	0	0	53	LOC107456254	0.75322115384543	0	0	0.999999999998113	0.438305288460886	0.516041342990186	0.999999999998113	0	0.999999999998113
XM_016064719.4	0	0	20.661	53	LOC107449242	0	0	0.151919117646947	0.999999999998113	0.287979779411265	0.480052082210465	0.999999999998113	0	0.999999999998113
XM_021147822.3	0	0	53	0	LOC107444165	0	0	0.999999999998113	0	0.249999999999528	0.499999999999057	0.999999999998113	0	0.999999999998113
XM_043046582.2	0	0	0	52	LOC107446055	0	0	0	0.999999999998077	0.249999999999519	0.499999999999038	0.999999999998077	0	0.999999999998077
XM_016074513.3	22.878	0	51	15	LOC107456604	0.197224137930864	0	0.999999999998039	0.999999999993333	0.549306034480559	0.526608292914284	0.999999999998039	0	0.999999999998039
XM_071179772.1	0	51	74.597	0	LOC107448238	0	0.999999999998039	0.637581196580652	0	0.409395299144673	0.495342217859623	0.999999999998039	0	0.999999999998039
XM_071182471.1	0	0	51	18	LOC107446586	0	0	0.999999999998039	0.999999999994445	0.499999999998121	0.577350269187456	0.999999999998039	0	0.999999999998039
XM_043049959.2	49	0	51	0	LOC107444518	0.999999999997959	0	0.999999999998039	0	0.499999999999	0.577350269188471	0.999999999998039	0	0.999999999998039
XM_071187659.1	51	19	21	0	LOC107455837	0.999999999998039	0.999999999994737	0.999999999995238	0	0.749999999997004	0.499999999998002	0.999999999998039	0	0.999999999998039
XM_071178492.1	50	23	156.412	0	LOC107442660	0.999999999998	0.999999999995652	0.707749808822344	0	0.676937452203999	0.471851860612206	0.999999999998	0	0.999999999998
XM_071178806.1	0	0	50	7.793	LOC107436203	0	0	0.999999999998	0.649416666661255	0.412354166664814	0.497191502967781	0.999999999998	0	0.999999999998
XM_016060484.3	0	50	43.133	8.252	LOC107445965	0	0.999999999998	0.280082596866072	0.211589743589201	0.372918085113318	0.434720173535824	0.999999999998	0	0.999999999998
XM_016060598.4	0	0	50	25	LOC107446065	0	0	0.999999999998	0.999999999996	0.4999999999985	0.577350269187894	0.999999999998	0	0.999999999998
XM_021146883.3	11	0	50	26	LOC107452687	0.999999999990909	0	0.999999999998	0.999999999996154	0.749999999996266	0.49999999999751	0.999999999998	0	0.999999999998
XM_016065422.2	36	0	49	4.288	LOC107449777	0.999999999997222	0	0.999999999997959	0.238222222220899	0.55955555555402	0.517796661552504	0.999999999997959	0	0.999999999997959
XM_016058007.4	0	0	49	11	LOC107443975	0	0	0.999999999997959	0.999999999990909	0.499999999997217	0.577350269186412	0.999999999997959	0	0.999999999997959
XM_043047783.2	39	0	49	0	LOC107448148	0.999999999997436	0	0.999999999997959	0	0.499999999998849	0.577350269188296	0.999999999997959	0	0.999999999997959
XM_016067170.3	0	13	24.872	49	LOC107451155	0	0.999999999992308	0.279460674156989	0.999999999997959	0.569865168536814	0.509611952742753	0.999999999997959	0	0.999999999997959
XM_043048000.2	37	17	0	49	LOC107438339	0.999999999997297	0.999999999994118	0	0.999999999997959	0.749999999997344	0.499999999998229	0.999999999997959	0	0.999999999997959
XM_016063607.4	9	0	49	6.015	LOC107448426	0.999999999988889	0	0.999999999997959	0.231346153845264	0.557836538458028	0.519228475181319	0.999999999997959	0	0.999999999997959
XM_043048180.2	0	49	0	0	LOC107440070	0	0.999999999997959	0	0	0.24999999999949	0.49999999999898	0.999999999997959	0	0.999999999997959
XM_016055068.3	48.965	26	0	0	LOC107441712	0.999999999997958	0.999999999996154	0	0	0.499999999998528	0.577350269187926	0.999999999997958	0	0.999999999997958
XM_043052563.2	0	48.603	0	0	LOC107456986	0	0.999999999997942	0	0	0.249999999999486	0.499999999998971	0.999999999997942	0	0.999999999997942
XM_043056384.2	16.144	0	48.078	0	LOC107443319	0.999999999993806	0	0.99999999999792	0	0.499999999997931	0.577350269187237	0.99999999999792	0	0.99999999999792
XM_016050570.3	44	18	0	48	LOC107438309	0.999999999997727	0.999999999994445	0	0.999999999997917	0.749999999997522	0.499999999998348	0.999999999997917	0	0.999999999997917
XM_071178534.1	0	0	48	7	LOC107448429	0	0	0.999999999997917	0.999999999985714	0.499999999995908	0.5773502691849	0.999999999997917	0	0.999999999997917
XM_016047971.3	48	22	0	0	LOC107436313	0.999999999997917	0.999999999995455	0	0	0.499999999998343	0.577350269187712	0.999999999997917	0	0.999999999997917
XM_016063674.3	0	6	48	23	LOC107448476	0	0.999999999983333	0.999999999997917	0.999999999995652	0.749999999994226	0.49999999999615	0.999999999997917	0	0.999999999997917
XM_071177867.1	0	4	47	11	LOC107452761	0	0.999999999975	0.999999999997872	0.999999999990909	0.749999999990945	0.499999999993964	0.999999999997872	0	0.999999999997872
XM_043053151.2	0	0	76.378	47	LOC107446777	0	0	0.803978947367575	0.999999999997872	0.450994736841362	0.526876689296329	0.999999999997872	0	0.999999999997872
XM_016074124.3	0	41	0	47	LOC107456293	0	0.999999999997561	0	0.999999999997872	0.499999999998858	0.577350269188307	0.999999999997872	0	0.999999999997872
XM_016049709.3	0	0	0	47	LOC107437628	0	0	0	0.999999999997872	0.249999999999468	0.499999999998936	0.999999999997872	0	0.999999999997872
XM_071178836.1	0	0	46	13	LOC107445427	0	0	0.999999999997826	0.999999999992308	0.499999999997533	0.577350269186778	0.999999999997826	0	0.999999999997826
XM_043052138.2	0	0	0	46	LOC107439658	0	0	0	0.999999999997826	0.249999999999457	0.499999999998913	0.999999999997826	0	0.999999999997826
XM_043040757.2	45	26.916	0	31.625	LOC107454659	0.999999999997778	0.672899999998318	0	0.718749999998366	0.597912499998616	0.424027727816852	0.999999999997778	0	0.999999999997778
XM_071179773.1	94.531	0	13.42	45	LOC107448238	0.774844262294447	0	0.114700854700757	0.999999999997778	0.472386279248245	0.490219246727849	0.999999999997778	0	0.999999999997778
XM_016062595.3	24.691	0	45	20	LOC107447636	0.357840579709626	0	0.999999999997778	0.999999999995	0.589460144925601	0.496050007777991	0.999999999997778	0	0.999999999997778
XM_071184214.1	45	0	0	17	LOC107448675	0.999999999997778	0	0	0.999999999994118	0.499999999997974	0.577350269187286	0.999999999997778	0	0.999999999997778
XM_016065424.3	44	21	0	0	LOC107449775	0.999999999997727	0.999999999995238	0	0	0.499999999998241	0.577350269187595	0.999999999997727	0	0.999999999997727
XM_071178515.1	0	0	44	16	LOC107456467	0	0	0.999999999997727	0.99999999999375	0.499999999997869	0.577350269187165	0.999999999997727	0	0.999999999997727
XM_016064838.4	0	0	44	0	LOC107449342	0	0	0.999999999997727	0	0.249999999999432	0.499999999998864	0.999999999997727	0	0.999999999997727
XM_043048295.2	0	26	44	10	LOC107450836	0	0.999999999996154	0.999999999997727	0.99999999999	0.74999999999597	0.499999999997314	0.999999999997727	0	0.999999999997727
XM_043053662.2	0	0	44	13	LOC107445770	0	0	0.999999999997727	0.999999999992308	0.499999999997509	0.577350269186749	0.999999999997727	0	0.999999999997727
XM_071186301.1	44	25	0	0	LOC107445300	0.999999999997727	0.999999999996	0	0	0.499999999998432	0.577350269187815	0.999999999997727	0	0.999999999997727
XM_043041329.2	0	3	44	14	LOC107453376	0	0.999999999966667	0.999999999997727	0.999999999992857	0.749999999989313	0.499999999992875	0.999999999997727	0	0.999999999997727
XM_071181112.1	0	0	43.046	17.874	LOC107452458	0	0	0.999999999997677	0.999999999994405	0.499999999998021	0.57735026918734	0.999999999997677	0	0.999999999997677
XM_016057101.3	0	8	0	43	LOC107443270	0	0.9999999999875	0	0.999999999997674	0.499999999996294	0.577350269185346	0.999999999997674	0	0.999999999997674
XM_071177905.1	0	0	43	19	LOC107443257	0	0	0.999999999997674	0.999999999994737	0.499999999998103	0.577350269187435	0.999999999997674	0	0.999999999997674
XM_043050850.2	0	0	43	17	LOC107442474	0	0	0.999999999997674	0.999999999994118	0.499999999997948	0.577350269187256	0.999999999997674	0	0.999999999997674
XM_071184120.1	0	0	43	24.79	LOC107448889	0	0	0.999999999997674	0.854827586203949	0.463706896550406	0.538712619274564	0.999999999997674	0	0.999999999997674
XR_011637685.1	0	13	43	10	LOC139426420	0	0.999999999992308	0.999999999997674	0.99999999999	0.749999999994996	0.499999999996664	0.999999999997674	0	0.999999999997674
XM_071186393.1	43	16	0	0	LOC107437705	0.999999999997674	0.99999999999375	0	0	0.499999999997856	0.57735026918715	0.999999999997674	0	0.999999999997674
XM_043051905.2	42	26	0	0	LOC107436727	0.999999999997619	0.999999999996154	0	0	0.499999999998443	0.577350269187828	0.999999999997619	0	0.999999999997619
XM_043049915.2	0	0	42	0	LOC107444741	0	0	0.999999999997619	0	0.249999999999405	0.49999999999881	0.999999999997619	0	0.999999999997619
XM_016067736.3	42	0	0	0	LOC107451582	0.999999999997619	0	0	0	0.249999999999405	0.49999999999881	0.999999999997619	0	0.999999999997619
XM_016058117.4	8	0	0	41	LOC107444057	0.9999999999875	0	0	0.999999999997561	0.499999999996265	0.577350269185313	0.999999999997561	0	0.999999999997561
XM_016060588.3	94.893	41	179.765	0	LOC107446055	0.741351562499421	0.999999999997561	0.966478494623136	0	0.676957514280029	0.465688349014543	0.999999999997561	0	0.999999999997561
XM_071180120.1	15	0	41	18	LOC107445347	0.999999999993333	0	0.999999999997561	0.999999999994445	0.749999999996335	0.499999999997556	0.999999999997561	0	0.999999999997561
XM_016063384.3	0	0	41	18	LOC107448252	0	0	0.999999999997561	0.999999999994445	0.499999999998001	0.577350269187318	0.999999999997561	0	0.999999999997561
XR_011637686.1	41	0	0	0	LOC139426420	0.999999999997561	0	0	0	0.24999999999939	0.49999999999878	0.999999999997561	0	0.999999999997561
XM_071187134.1	0	41	0	0	LOC107444387	0	0.999999999997561	0	0	0.24999999999939	0.49999999999878	0.999999999997561	0	0.999999999997561
XR_011638300.1	0	0	41	18	LOC107453005	0	0	0.999999999997561	0.999999999994445	0.499999999998001	0.577350269187318	0.999999999997561	0	0.999999999997561
XR_011638196.1	9.712	0	40.671	19.262	LOC122272169	0.999999999989703	0	0.999999999997541	0.999999999994808	0.749999999995513	0.499999999997009	0.999999999997541	0	0.999999999997541
XM_043050439.2	40	19	0	0	LOC107449343	0.9999999999975	0.999999999994737	0	0	0.499999999998059	0.577350269187385	0.9999999999975	0	0.9999999999975
