p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.05451905005625e-12	0.662869689981268	0.279	0.178	1.22524568426036e-08	13	LOC107453135
1.49661462124092e-12	0.694747532444622	0.253	0.157	1.73891652841982e-08	13	LOC107453286
2.64242537607503e-12	0.712528239821687	0.441	0.344	3.07023404446157e-08	13	LOC107440642
2.79997062084166e-12	0.669608611766511	0.289	0.19	3.25328586435593e-08	13	LOC107443647
2.89785281899962e-12	0.697979931252531	0.258	0.163	3.36701519039566e-08	13	LOC107447625
3.21789208641449e-12	0.776665117302832	0.282	0.187	3.738868815205e-08	13	LOC107446025
2.16609960992535e-11	0.6875763102398	0.261	0.169	2.51679113677226e-07	13	LOC107442412
7.58925143872865e-11	0.664736639216719	0.27	0.18	8.81795124665882e-07	13	LOC107447751
9.66423914699437e-11	0.547160145026262	0.372	0.271	1.12288794648928e-06	13	LOC107452791
1.40894254960543e-10	0.627938264724678	0.28	0.189	1.63705034838655e-06	13	LOC107443147
2.01598980922536e-10	0.623203498732842	0.279	0.189	2.34237855933894e-06	13	LOC107441751
3.58838929976085e-10	0.582337922915436	0.296	0.204	4.16934952739213e-06	13	LOC107453213
0	2.65297374324074	0.924	0.212	0	14	LOC107454167
0	3.36095229573252	0.79	0.108	0	14	LOC107451660
1.39408691122285e-293	2.2001041905141	0.782	0.244	1.61978958214983e-289	14	LOC107437740
6.99709235820186e-292	2.40207934230491	0.667	0.169	8.12992161099474e-288	14	LOC107443946
3.34890914977781e-225	2.7693802842806	0.358	0.059	3.89109754112684e-221	14	LOC107447656
3.30198125615309e-219	1.90375612462748	0.754	0.281	3.83657202152428e-215	14	LOC107445872
1.68705713497522e-174	1.74652427868631	0.611	0.193	1.96019168512771e-170	14	LOC107453771
4.65296630583458e-174	1.70757976793111	0.567	0.168	5.4062815507492e-170	14	LOC107436728
1.3908314139884e-165	1.78247743174347	0.622	0.211	1.61600701991312e-161	14	LOC107437748
3.35753094718846e-161	2.40641183685669	0.336	0.069	3.90111520753827e-157	14	LOC107451579
7.13197197849004e-156	1.74374679038155	0.664	0.263	8.28663824180757e-152	14	LOC107436282
2.05851533604562e-140	1.89140906540325	0.483	0.148	2.39178896895141e-136	14	LOC107450101
3.5867488385322e-119	1.30270390960912	0.807	0.474	4.16744347549056e-115	14	LOC107454045
5.06144457611345e-100	1.80421205108015	0.344	0.1	5.88089245298622e-96	14	LOC107445627
2.4560621618301e-95	1.90723744225268	0.342	0.104	2.85369862583039e-91	14	LOC107454271
8.55216206776717e-74	1.31448788297291	0.511	0.234	9.93675710653868e-70	14	LOC107457517
8.58079322256178e-64	1.32407292233119	0.413	0.175	9.97002364529454e-60	14	LOC107436691
9.91501557684325e-63	0.906899918154594	0.752	0.479	1.15202565987342e-58	14	LOC107457539
3.33757227892137e-62	0.912718062743535	0.731	0.468	3.87792523087874e-58	14	LOC107443710
1.17033800559004e-61	0.991414848722621	0.619	0.34	1.35981572869507e-57	14	LOC107446842
1.50901028481887e-58	1.23261442122424	0.381	0.157	1.75331904993104e-54	14	LOC107453510
2.38577725909158e-51	0.78500424498818	0.662	0.393	2.77203459733851e-47	14	LOC107453499
3.08187479203495e-49	1.02826752163924	0.53	0.297	3.58083032086541e-45	14	LOC107454559
7.64178296919348e-46	1.14042952601713	0.397	0.19	8.87898763190591e-42	14	LOC107448674
3.65243285525688e-42	0.636101458741177	0.856	0.766	4.24376173452297e-38	14	LOC107440500
3.09541028923739e-38	0.802175058535466	0.613	0.39	3.59655721506492e-34	14	LOC107446074
3.38630766542397e-26	0.559809562718316	0.318	0.164	3.93455087645611e-22	14	LOC107444121
1.916462248997e-22	0.331960419025378	0.945	0.888	2.22673748710961e-18	14	LOC107451256
4.04631532508448e-21	0.702165314598275	0.45	0.296	4.70141377621565e-17	14	LOC107454244
9.60890324004625e-20	0.647602665177657	0.426	0.275	1.11645846746097e-15	14	LOC107441084
3.62318036679762e-19	0.80634097930258	0.345	0.212	4.20977326818216e-15	14	LOC107444455
6.60835247051558e-18	0.599146679485095	0.498	0.353	7.67824473549205e-14	14	LOC107440180
3.66548530246995e-17	0.666981175619331	0.365	0.235	4.25892737293983e-13	14	LOC107454354
4.42104160004217e-16	0.3064447140147	0.919	0.833	5.136808235089e-12	14	LOC107443600
7.33086635650247e-14	0.538943629009096	0.405	0.286	8.51773361962021e-10	14	LOC107438946
6.23068552785451e-13	0.602715892759679	0.289	0.184	7.23943351481416e-09	14	LOC107453411
1.16039408076378e-12	0.48088867961304	0.519	0.397	1.34826188243944e-08	14	LOC107440625
1.45985059327755e-12	0.511489130626702	0.463	0.348	1.69620040432919e-08	14	LOC107443876
7.09470387813334e-11	0.490953662971862	0.342	0.237	8.24333643600312e-07	14	LOC107457180
0	5.5860041942288	0.798	0.031	0	15	LOC107457564
0	3.51752695385915	0.812	0.16	0	15	LOC107436728
0	3.96910500702159	0.393	0.026	0	15	LOC107445725
0	3.77360091335558	0.38	0.03	0	15	LOC107457189
0	6.84645001733786	0.33	0.005	0	15	sim
0	4.19912981918678	0.356	0.033	0	15	LOC107441492
1.82146248846077e-277	4.14147039562659	0.25	0.023	2.11635726534257e-273	15	LOC107437896
4.86249455983712e-252	3.36918445723124	0.261	0.028	5.64973242907475e-248	15	LOC107455212
7.09049318015298e-250	2.52356231344287	0.72	0.246	8.23844402601975e-246	15	LOC107437740
1.81794386706413e-241	3.45636657299843	0.287	0.035	2.11226897914181e-237	15	LOC107443293
4.9820790095059e-233	3.15729135146989	0.288	0.037	5.78867760114491e-229	15	LOC107450777
3.16955341238963e-210	1.88121651802734	0.692	0.221	3.68270410985551e-206	15	LOC107454167
8.57235245848303e-179	2.27845468105566	0.466	0.118	9.96021632151143e-175	15	LOC107440268
2.71200407472979e-149	1.79924337527703	0.618	0.23	3.15107753442854e-145	15	LOC107436783
3.01270558495628e-131	1.8672043668987	0.482	0.154	3.5004626191607e-127	15	LOC107453510
1.02810183288792e-129	2.11249510127156	0.402	0.113	1.19455151963248e-125	15	LOC107449860
1.06970609913617e-127	1.43590270455516	0.656	0.264	1.24289151658631e-123	15	LOC107436282
1.19396273630746e-118	2.26313988270329	0.418	0.134	1.38726530331564e-114	15	LOC107445477
8.15206680163773e-108	1.68298539801339	0.516	0.197	9.47188641682288e-104	15	LOC107453771
1.73840048016801e-98	2.11228330220074	0.489	0.202	2.01984751790721e-94	15	LOC107441952
1.09138004392333e-94	1.41677617286996	0.402	0.129	1.26807447303451e-90	15	LOC107444068
1.09043550764839e-92	2.15707309751105	0.261	0.065	1.26697701633667e-88	15	LOC107451054
8.43915190670319e-91	1.28419584090991	0.624	0.29	9.80545060039844e-87	15	LOC107449813
1.79640167388189e-88	1.19060891541842	0.702	0.387	2.08723910488337e-84	15	LOC107446074
1.1248728095821e-79	1.49147744340713	0.378	0.132	1.30698971745344e-75	15	LOC107450632
4.93780696257973e-76	1.1134869833218	0.692	0.392	5.73723790982139e-72	15	LOC107453499
9.81945554012979e-66	1.42808130610184	0.418	0.177	1.14092253920768e-61	15	LOC107443946
1.71446715825438e-60	1.26829062735758	0.365	0.145	1.99203939117576e-56	15	LOC107442127
3.66169562992396e-60	1.79329098131488	0.288	0.102	4.25452415240864e-56	15	LOC107445627
2.57984591265399e-57	1.57675845572481	0.439	0.218	2.99752296591267e-53	15	LOC107437748
7.34595843956533e-57	1.17137613839857	0.571	0.325	8.53526911093095e-53	15	LOC107451211
1.30958444092013e-56	1.29335379065911	0.389	0.166	1.5216061619051e-52	15	LOC107447872
1.30984784551452e-56	1.34410454719055	0.477	0.243	1.52191221170333e-52	15	LOC107444770
7.34524184932077e-55	1.46442802627357	0.353	0.148	8.5344365047258e-51	15	LOC107440894
1.15918460661611e-54	1.33183587805656	0.37	0.157	1.34685659442726e-50	15	LOC107436573
1.28707658254483e-53	1.74276499091296	0.254	0.089	1.49545428125883e-49	15	LOC107439957
1.852267701427e-53	1.70181161623693	0.311	0.125	2.15214984228804e-49	15	LOC107451660
9.0838021875099e-51	0.989859404366582	0.591	0.345	1.05544697616677e-46	15	LOC107437528
1.45877344464567e-50	1.09649691944051	0.429	0.202	1.69494886533381e-46	15	LOC107436679
2.86361598205679e-50	0.80987135385104	0.732	0.479	3.32723540955179e-46	15	LOC107457539
1.15070102560842e-48	0.734493955663965	0.746	0.497	1.33699952165442e-44	15	LOC107449700
2.0701820705595e-46	1.22220153693134	0.387	0.183	2.40534454778309e-42	15	LOC107446048
1.92043433484346e-41	0.760279076546088	0.654	0.413	2.23135265365461e-37	15	LOC107436894
1.80648326269061e-39	0.954596389898353	0.583	0.366	2.09895290292022e-35	15	LOC110282721
2.84540204741386e-39	1.1130948851216	0.399	0.207	3.30607263889016e-35	15	LOC107440911
1.32184392940659e-38	1.06396256409516	0.44	0.242	1.53585046157751e-34	15	LOC107450518
1.89732289275988e-38	1.02257209896328	0.603	0.43	2.20449946909771e-34	15	LOC107439560
2.44894321984315e-37	0.83085273331274	0.64	0.438	2.84542712713576e-33	15	LOC107439303
8.58502432438175e-37	0.928411582046569	0.538	0.338	9.97493976249915e-33	15	LOC107448298
1.13607206279858e-36	1.15238248617358	0.302	0.137	1.32000212976567e-32	15	LOC107447219
1.94096235116818e-36	1.40246442649366	0.254	0.107	2.25520415582231e-32	15	LOC107454271
3.45066194143278e-36	0.820713519249299	0.539	0.327	4.00932410975074e-32	15	LOC107436350
6.47111849127766e-35	0.933689376475599	0.432	0.237	7.51879257501552e-31	15	LOC107451820
2.26975438015191e-34	1.07448097986837	0.336	0.164	2.6372276142985e-30	15	LOC107446595
4.50533279042253e-33	0.851778045966511	0.649	0.495	5.23474616919194e-29	15	LOC107449704
2.73913898992848e-32	0.966953599441432	0.344	0.174	3.1826055923979e-28	15	LOC107447376
6.19425823969111e-31	0.621312468650847	0.656	0.442	7.1971086486971e-27	15	LOC107451685
5.90616406243917e-29	1.02582390980192	0.486	0.324	6.86237202414807e-25	15	LOC107438758
3.5135623800391e-28	1.4683923324604	0.327	0.183	4.08240812936743e-24	15	LOC107453411
3.56439339157683e-26	0.95908701335654	0.389	0.229	4.14146868167312e-22	15	LOC107448763
1.27652665623548e-24	1.06430544001814	0.273	0.14	1.48319632188e-20	15	LOC107445751
3.47807651305867e-24	0.78740827814099	0.431	0.267	4.04117710052287e-20	15	LOC107453035
6.94651802673149e-24	0.982518099431987	0.279	0.144	8.07115929525932e-20	15	LOC107455850
1.44634804890423e-23	0.952521433683621	0.333	0.189	1.68051179802182e-19	15	LOC107439363
2.02369635010404e-23	0.653423191070061	0.549	0.379	2.35133278918589e-19	15	LOC107438772
2.06784206539865e-22	0.966243311623803	0.298	0.164	2.4026256957867e-18	15	LOC107455141
2.21973164522366e-22	0.742433481779887	0.459	0.302	2.57910619858538e-18	15	LOC107454046
5.17616729782916e-22	0.661054305402988	0.531	0.372	6.0141887833477e-18	15	LOC107451127
6.60344214346274e-21	0.816695875817151	0.368	0.225	7.67253942648935e-17	15	LOC107445534
9.43680754190236e-21	0.663322390360128	0.5	0.344	1.09646266829363e-16	15	LOC107446842
1.25029886813422e-20	0.853485481200482	0.514	0.38	1.45272225488515e-16	15	LOC107451346
3.48664800835944e-20	0.683226617750477	0.518	0.366	4.05113632091284e-16	15	LOC107446303
7.77881225507897e-20	0.615304435646855	0.568	0.42	9.03820195917626e-16	15	LOC107437002
3.32596983782082e-19	0.871975529901157	0.368	0.235	3.86444435456401e-15	15	LOC107454354
2.83362957220597e-18	0.792780943900069	0.336	0.206	3.29239419994612e-14	15	LOC107451797
4.75488564819834e-18	0.711828374254246	0.53	0.402	5.52470163464165e-14	15	LOC107456233
1.0043331138256e-16	0.720536601475994	0.42	0.292	1.16693464495396e-12	15	LOC107445872
7.7212212483594e-16	0.710790127909624	0.38	0.257	8.97128696846878e-12	15	LOC107446848
1.35811066304345e-15	0.646657791752984	0.428	0.302	1.57798877939019e-11	15	LOC107452613
1.8207302418315e-15	0.542651695863192	0.462	0.321	2.11550646798402e-11	15	LOC107441543
4.93324927180881e-15	0.462811465975321	0.617	0.486	5.73194232891466e-11	15	LOC107436358
6.04404385355532e-15	0.795585709078604	0.304	0.193	7.02257455344592e-11	15	LOC107448674
2.14138547357539e-14	0.262249928046572	0.961	0.901	2.48807578174724e-10	15	LOC107455393
2.79561712160338e-14	0.312734176333117	0.868	0.808	3.24822753359097e-10	15	LOC107441824
3.97971801111798e-13	0.430375662442814	0.596	0.477	4.62403435711798e-09	15	LOC107455372
6.6127079788011e-13	0.44649768002863	0.591	0.473	7.683305400569e-09	15	LOC107443710
3.4837947441855e-12	0.489609894674658	0.5	0.385	4.04782111326913e-08	15	LOC107448683
1.54626652350925e-11	0.567063389760513	0.444	0.34	1.7966070736654e-07	15	LOC107441156
2.01967414827911e-11	0.692662842448118	0.255	0.163	2.3466593928855e-07	15	LOC107447937
2.89898894305295e-11	0.648006607331504	0.26	0.166	3.36833525293322e-07	15	LOC107452620
3.37101281728919e-11	0.393016151899239	0.641	0.532	3.91677979240831e-07	15	LOC107439618
4.73816693572875e-11	0.650705417895596	0.261	0.168	5.50527616262323e-07	15	LOC107437077
6.80785798419732e-11	0.707259974695196	0.253	0.163	7.91005019183887e-07	15	LOC107447528
7.93770674720899e-11	0.828961345184203	0.265	0.177	9.22282146958213e-07	15	LOC107438015
1.12124094716436e-10	0.355263292863403	0.708	0.617	1.30276985651027e-06	15	LOC107444097
1.39283233490348e-10	0.628931676377521	0.298	0.203	1.61833188992436e-06	15	LOC107442769
1.61445883276592e-10	0.721639783516347	0.261	0.173	1.87583971779072e-06	15	LOC107452153
0	5.83646457117143	0.653	0.025	0	16	LOC107451108
0	4.90662397233316	0.558	0.027	0	16	LOC107436595
0	3.27336385178979	0.518	0.074	0	16	LOC107457243
0	3.71825841426541	0.427	0.039	0	16	LOC107441893
1.67401913879859e-178	3.1079140517431	0.263	0.036	1.94504283737008e-174	16	LOC107447185
7.12298826667521e-130	2.30748644171352	0.439	0.124	8.27620006704993e-126	16	LOC107437991
1.24743451941892e-95	2.18064462373107	0.257	0.057	1.44939416811285e-91	16	LOC107450980
5.86503636370094e-66	1.87427329480966	0.259	0.075	6.81458575098412e-62	16	LOC107447180
1.4007795310774e-65	1.99192908444099	0.274	0.084	1.62756573715883e-61	16	LOC107452693
3.41321734703476e-65	1.74299878943046	0.31	0.102	3.96581723551968e-61	16	LOC107445428
9.39098442595002e-62	1.41170098421907	0.478	0.218	1.09113848045113e-57	16	LOC139425129
6.81014125277766e-59	1.02509715486664	0.652	0.365	7.91270312160237e-55	16	LOC110282721
8.69382595605453e-53	0.932550395393356	0.732	0.48	1.01013563783398e-48	16	LOC107457539
3.54880109095918e-40	1.08141646518342	0.488	0.269	4.12335198758548e-36	16	LOC107444082
4.76626051008256e-38	1.03917426746526	0.508	0.295	5.53791808666492e-34	16	LOC107449813
6.45548932824516e-37	1.05981515660884	0.348	0.159	7.50063305048805e-33	16	LOC107453510
5.49636673893231e-36	1.27161790342158	0.435	0.242	6.38622851396545e-32	16	LOC107454132
7.801588389287e-35	0.897966987130658	0.567	0.351	9.06466554951256e-31	16	LOC107452888
1.69048871486038e-30	1.32357556762673	0.293	0.137	1.96417883779627e-26	16	LOC107447219
1.21742998652241e-29	1.05855889997977	0.374	0.199	1.41453190134039e-25	16	LOC107438714
7.22506345637129e-29	0.781311872845391	0.607	0.415	8.3948012299578e-25	16	LOC107436894
1.61395355128179e-27	1.14958660476654	0.284	0.136	1.87525263123431e-23	16	LOC107457317
1.49034038833695e-23	0.916884430046317	0.276	0.135	1.73162649720871e-19	16	LOC107450632
5.27104311679731e-21	0.715440921501285	0.515	0.348	6.12442499740679e-17	16	LOC107437528
7.00690961490581e-21	1.03203438484302	0.284	0.151	8.14132828155907e-17	16	LOC107440894
2.02452351179647e-20	0.665068231630028	0.555	0.393	2.35229386835632e-16	16	LOC107446074
3.1119900789858e-20	0.525590064664016	0.652	0.485	3.61582127277361e-16	16	LOC107436358
2.62747485948451e-18	0.839866984546643	0.3	0.17	3.05286303923505e-14	16	LOC107447872
5.59340367856677e-18	0.709907622627904	0.274	0.149	6.49897573412673e-14	16	LOC107442127
5.76285443231408e-18	0.792446488625477	0.442	0.297	6.69586056490573e-14	16	LOC107454244
4.36511593568397e-17	0.54520133405242	0.593	0.44	5.0718282056712e-13	16	LOC107439303
1.60172445361718e-16	0.677867805187345	0.378	0.239	1.8610436426578e-12	16	LOC107451820
2.52554289860317e-16	0.610735826257877	0.47	0.325	2.93442829388703e-12	16	LOC107449611
5.75055738120426e-16	0.936235842456687	0.282	0.167	6.68157262122123e-12	16	LOC107446595
1.83926495979784e-15	0.494265531296071	0.586	0.42	2.13704195678911e-11	16	LOC107437002
8.67201904924751e-14	0.437921904175196	0.649	0.501	1.00760189333207e-09	16	LOC107449700
1.31695041836373e-13	0.493911164370985	0.525	0.385	1.53016469109682e-09	16	LOC107448683
2.03985161172203e-12	0.541708758259942	0.362	0.239	2.37010358765983e-08	16	LOC107436783
2.2007563274757e-11	0.838374744045519	0.256	0.161	2.55705877689401e-07	16	LOC107436573
1.08828132333579e-10	0.483036755130065	0.458	0.341	1.26447406958385e-06	16	LOC107448298
1.40584311077331e-10	0.657453364252766	0.274	0.176	1.63344911040751e-06	16	LOC107447376
2.94842699216069e-10	0.689897956316428	0.256	0.163	3.4257773221915e-06	16	LOC107452898
7.56020132027674e-10	0.570074728280349	0.314	0.213	8.78419791402954e-06	16	LOC107444455
0	5.18008830040547	0.926	0.047	0	17	LOC107448812
0	3.41235786737686	0.825	0.12	0	17	LOC107442891
0	3.02720545957454	0.755	0.138	0	17	LOC107455742
0	5.19692414066743	0.617	0.028	0	17	LOC107446306
0	3.83423904593281	0.609	0.063	0	17	LOC107449243
0	3.90684750867542	0.513	0.052	0	17	LOC107439259
0	4.16860985907302	0.464	0.035	0	17	LOC107436100
0	5.39392250772345	0.43	0.014	0	17	LOC107441090
0	6.16310635528402	0.4	0.01	0	17	LOC107443229
0	4.37243017437304	0.36	0.02	0	17	LOC107448829
0	3.08640472461669	0.306	0.016	0	17	LOC107452426
0	4.07207748674005	0.268	0.013	0	17	LOC107440803
2.03678562498054e-318	2.35931294405363	0.764	0.149	2.36654121766489e-314	17	LOC107446990
1.03874590084541e-284	4.10547099710816	0.353	0.036	1.20691886219228e-280	17	LOC107455088
7.35667481172033e-275	3.40510808690882	0.364	0.039	8.54772046373785e-271	17	LOC107436092
6.9092408308251e-263	3.59324023164477	0.311	0.029	8.02784692133568e-259	17	LOC107441450
1.70811962492522e-249	2.87513727032614	0.547	0.098	1.98466419220061e-245	17	LOC107454216
1.94780593735847e-243	3.65098120672299	0.3	0.03	2.2631557186168e-239	17	LOC107436909
1.80348280705191e-232	3.41590028041489	0.281	0.027	2.09546667351361e-228	17	LOC107457308
2.24945707382752e-218	2.63877677738807	0.54	0.106	2.61364417408019e-214	17	LOC107443771
6.30092484063392e-215	3.43659211934339	0.283	0.03	7.32104457233256e-211	17	LOC107440842
1.76488918909277e-205	3.53104007957227	0.296	0.034	2.05062474880689e-201	17	LOC107445920
1.83471084633332e-193	2.91532214017276	0.275	0.031	2.13175053235468e-189	17	LOC107448182
6.72505109067554e-171	2.70884033059749	0.479	0.105	7.81383686225591e-167	17	LOC107436625
1.21878479306841e-150	1.93716221364644	0.687	0.232	1.41610605106618e-146	17	LOC107436783
1.23577850656142e-139	2.12106989969379	0.547	0.155	1.43585104677372e-135	17	LOC107436424
1.32202683126828e-124	1.97668247370359	0.343	0.067	1.53606297525062e-120	17	LOC107439679
3.88086283805824e-122	1.76373247795355	0.572	0.177	4.50917453153987e-118	17	LOC107448880
9.64692973256637e-114	2.08614769888105	0.353	0.077	1.12087676562689e-109	17	LOC107454643
1.06078153678228e-102	1.88960936623173	0.592	0.225	1.23252206758733e-98	17	LOC107456354
1.8758541725638e-99	2.13367390767663	0.364	0.091	2.17955496310188e-95	17	LOC107448750
4.68556699717077e-86	2.03697447546562	0.379	0.109	5.44416029401272e-82	17	LOC107455061
1.02529161486445e-84	2.46140687144249	0.251	0.053	1.19128632731101e-80	17	LOC107436447
9.04910311319217e-80	1.98269591260829	0.355	0.101	1.0514152907218e-75	17	LOC107441814
1.81548496060304e-57	1.68153032217226	0.383	0.142	2.10941197572467e-53	17	LOC107440147
8.83370155456757e-56	2.06273393025331	0.251	0.071	1.02638778362521e-51	17	LOC107444682
1.85834364845541e-53	1.93999312701732	0.262	0.079	2.15920948514034e-49	17	LOC107451770
1.35090851143708e-51	1.72557580842817	0.272	0.084	1.56962059943874e-47	17	LOC139425186
2.16675133893761e-45	0.979034954277775	0.666	0.389	2.51754838071161e-41	17	LOC107441706
5.45634728759812e-43	0.938786082486079	0.664	0.404	6.33972991346026e-39	17	LOC107442556
4.64926648028857e-41	1.67047310750049	0.264	0.093	5.40198272344729e-37	17	LOC107453971
1.45008299551291e-40	0.991927160597287	0.666	0.421	1.68485143248645e-36	17	LOC107449942
4.95059055517777e-40	1.2069906153711	0.53	0.293	5.75209116606105e-36	17	LOC107438834
2.71594278974253e-38	1.61406646446323	0.313	0.128	3.15565392740185e-34	17	LOC107451344
7.4539782472443e-37	1.50164987217381	0.279	0.106	8.66077732547316e-33	17	LOC107450937
5.67409065086515e-35	1.15362349702088	0.408	0.195	6.59272592724022e-31	17	LOC107448892
6.90920034497126e-35	1.19787547274337	0.387	0.181	8.0277998808221e-31	17	LOC107436425
1.83851285631774e-34	1.59409777180693	0.27	0.106	2.13616808775558e-30	17	LOC107443613
7.74850069644457e-34	1.43743725452814	0.285	0.115	9.00298295919894e-30	17	LOC107456337
2.16262265132254e-32	1.30345333921953	0.279	0.112	2.51275125857166e-28	17	LOC107453167
2.49720179974298e-29	1.2184917933484	0.319	0.145	2.90149877112137e-25	17	LOC107447724
1.64639871708507e-25	0.848232347306799	0.587	0.39	1.91295066938114e-21	17	LOC107453160
1.44659535554145e-21	1.3217462558292	0.255	0.121	1.68079914360361e-17	17	LOC107439895
1.63403179273745e-21	0.796686043180666	0.491	0.305	1.89858153998165e-17	17	LOC110281905
3.28479269638299e-21	0.772993005339713	0.555	0.382	3.8166006339274e-17	17	LOC107449307
2.7456497952568e-20	0.886986964948421	0.396	0.23	3.19017049710887e-16	17	LOC107456505
4.1595775939624e-19	0.864348801580561	0.392	0.23	4.83301320642491e-15	17	LOC107448763
5.31561935603486e-19	0.862656676266757	0.404	0.243	6.1762181297769e-15	17	LOC107440897
7.88490242912884e-19	0.828043549225569	0.44	0.273	9.1614681324048e-15	17	LOC107436282
8.71896371472099e-19	0.684761805201586	0.577	0.401	1.01305639401343e-14	17	LOC107442955
5.53117423074131e-18	1.08336779568357	0.296	0.162	6.42667133869833e-14	17	LOC107447933
1.03786615977099e-16	0.48125981521216	0.692	0.518	1.20589669103791e-12	17	LOC107456959
2.40176551120257e-16	0.76887181587246	0.394	0.243	2.79061134746626e-12	17	LOC107440338
4.32210428184061e-16	0.51560657605114	0.647	0.487	5.02185296507061e-12	17	LOC107442270
6.80456752929465e-16	0.621233863328936	0.611	0.466	7.90622701228746e-12	17	LOC107443493
1.27446686086113e-15	1.04380742691167	0.264	0.143	1.48080304563455e-11	17	LOC107440814
1.43583011722394e-15	1.44364589136562	0.274	0.155	1.6682910132025e-11	17	LOC107457179
4.20174462236194e-15	1.18295495636144	0.343	0.224	4.88200707672234e-11	17	LOC107448983
1.41669624316617e-14	0.533887067837815	0.675	0.559	1.64605936493478e-10	17	LOC107455266
2.55075471015413e-14	0.314514959133866	0.947	0.906	2.96372189772808e-10	17	LOC107444945
3.55468243433581e-14	0.717763223552079	0.381	0.241	4.13018552045478e-10	17	LOC107450685
5.69174838162057e-14	0.81011741424084	0.281	0.158	6.61324244460494e-10	17	LOC107437942
5.99771343573685e-14	0.764696051941918	0.37	0.234	6.96874324098265e-10	17	LOC107445917
7.92678666931849e-14	0.531172935916568	0.609	0.457	9.21013343108116e-10	17	LOC107440339
2.09838411068874e-13	0.68546312448638	0.253	0.136	2.43811249820924e-09	17	LOC107443591
2.8649188266592e-13	0.942297027435966	0.264	0.152	3.32874918469532e-09	17	LOC107439460
7.30030739314305e-12	0.337281996083183	0.811	0.718	8.48222716009291e-08	17	LOC107447334
8.23106067720937e-12	0.70779546855618	0.394	0.271	9.56366940084956e-08	17	LOC107452791
8.5314319740657e-12	0.786713914470223	0.291	0.177	9.91267081066694e-08	17	LOC107449233
9.48020291647066e-12	0.386758887647245	0.415	0.272	1.10150477686473e-07	17	LOC107436212
1.81785288246139e-11	0.417591266745627	0.764	0.666	2.11216326413189e-07	17	LOC107442666
4.30255058620251e-11	0.470228732538008	0.472	0.328	4.9991335261087e-07	17	LOC107452288
5.00771544521951e-11	0.726406499382732	0.289	0.179	5.81846457580055e-07	17	LOC107444575
5.18258681869202e-11	0.799004427653973	0.277	0.17	6.02164762463826e-07	17	LOC107446658
1.15615152671717e-10	0.954353837393354	0.311	0.207	1.34333245889268e-06	17	LOC107436679
1.51530307925037e-10	0.698466252111214	0.308	0.198	1.76063064778101e-06	17	LOC107442189
2.28284921994961e-10	0.723788922032943	0.255	0.153	2.65244250865945e-06	17	LOC107450912
2.34520302418577e-10	0.681332447347257	0.321	0.209	2.72489139380144e-06	17	LOC107443814
2.52898704763226e-10	0.509402379552946	0.508	0.379	2.93843005064392e-06	17	LOC107454645
3.76034423925865e-10	0.511408207350371	0.457	0.331	4.36914397159463e-06	17	LOC107438838
5.91343620881501e-10	0.675231091185642	0.294	0.188	6.87082153102215e-06	17	LOC107442016
0	4.86103837216543	0.954	0.055	0	18	LOC107440711
0	3.84677615756801	0.572	0.063	0	18	LOC107455689
6.0389189118545e-237	3.61147491315197	0.291	0.026	7.01661988368374e-233	18	LOC107455686
1.89891631200062e-128	1.97152252214713	0.669	0.232	2.20635086291352e-124	18	LOC107457180
4.73063613906663e-49	1.01843018406273	0.694	0.378	5.49652612998152e-45	18	LOC107451346
1.90473552253508e-41	1.31187529484608	0.538	0.284	2.21311220363351e-37	18	LOC107438946
8.48140101105409e-32	1.07780871105516	0.251	0.09	9.85453983474374e-28	18	LOC107450899
4.9517638415216e-31	0.959926126566519	0.513	0.277	5.75345440746395e-27	18	LOC107440240
2.43047335058648e-25	1.10783650604512	0.325	0.149	2.82396698604643e-21	18	LOC107451809
2.51143647498487e-22	1.22112518625199	0.321	0.161	2.91803804028492e-18	18	LOC107448645
4.51248801716718e-22	0.775560955121554	0.485	0.28	5.24305982714654e-18	18	LOC107451394
6.14189072241815e-21	0.820788794511029	0.47	0.276	7.13626283037765e-17	18	LOC107441084
8.38636193336512e-21	0.781235398291755	0.599	0.421	9.74411393037693e-17	18	LOC107437002
3.74204518986044e-20	0.619164166104261	0.656	0.444	4.34788230609885e-16	18	LOC107451685
4.34759389978184e-20	0.685609160325051	0.665	0.481	5.05146935215652e-16	18	LOC107454045
1.99697677276222e-19	0.394925904230162	0.96	0.855	2.32028731227242e-15	18	LOC107438795
6.75902407981538e-18	0.886699136865763	0.384	0.221	7.85331007833749e-14	18	LOC107437748
5.68405189521905e-15	0.723558563014827	0.54	0.398	6.60429989705501e-11	18	LOC107440625
6.73560593915354e-15	0.354746744292529	0.859	0.706	7.8261005407025e-11	18	LOC107456524
9.07995048421027e-15	0.405656677948701	0.696	0.501	1.05499944676039e-10	18	LOC107449700
1.74173694282878e-14	0.647867437439818	0.527	0.366	2.02372415387276e-10	18	LOC107456634
4.5693547226582e-14	0.306725687857076	0.983	0.905	5.30913325225657e-10	18	LOC107444945
6.97702518132709e-14	0.786599673977291	0.327	0.19	8.10660555818394e-10	18	LOC107443647
1.78691392714069e-13	0.651429516748815	0.386	0.236	2.07621529194476e-09	18	LOC107454357
9.01666237306178e-13	0.827606236007687	0.291	0.167	1.04764600112605e-08	18	LOC107450601
